timestamp,roll_joint.position,roll_joint.velocity
2213730074528,0.206100673971768,-0.660422733760593
2213749985216,0.189061844738996,-0.787538213590557
2213770050112,0.169765797278309,-0.907350946808956
2213790621312,0.148886275585279,-0.995680863727401
2213808402016,0.126133510698437,-1.08976578333624
2213829043008,0.101089160712163,-1.19998900662163
2213850389984,0.0734843646901772,-1.31849000556674
2213869803008,0.0451815431583412,-1.37787581910996
2213890575712,0.0179983103875854,-1.36311822921996
2213910542144,-0.0083144071284301,-1.33083717459589
2213932479232,-0.0341144069676965,-1.30328225822874
2213952992896,-0.0596145905241255,-1.28473507853283
2213969080960,-0.084932201904262,-1.27256463000765
2213990452800,-0.109887103227497,-1.2557237979594
2214008290784,-0.133637589947744,-1.20758630301094
2214030272064,-0.155030742178405,-1.11277348217924
2214050132960,-0.173623330851495,-0.989793472802508
2214075991904,-0.189605792790901,-0.862905154891893
2214089484864,-0.203096284964049,-0.737213808257078
2214124511520,-0.214044436175635,-0.610290942073102
2214130123232,-0.222301379881912,-0.478224619769248
2214152528224,-0.227855319111488,-0.344296318740791
2214170357632,-0.230440353874276,-0.199567199906349
2214190262624,-0.230102548534756,-0.0542711154669412
2214210364608,-0.22700818421349,0.0846608452297387
2214229279840,-0.221410427661604,0.214414753406548
2214250877120,-0.213491289294847,0.335060460475937
2214270032288,-0.203574530439179,0.440359244032932
2214290785120,-0.192046267840768,0.531460536367429
2214313448352,-0.178861373402706,0.617840535629691
2214333258368,-0.163650583195097,0.713070182783881
2214350653632,-0.1465047151723,0.810603516295854
2214370139200,-0.127953509525837,0.88551685936586
2214390759232,-0.108436450253407,0.943255778252161
2214410394240,-0.0885527486002787,0.976202659559156
2214430345408,-0.0686845889888248,0.986152000526286
2214450193568,-0.0493156472460847,0.972871934489659
2214468528864,-0.0305916066060641,0.947999658779541
2214489115040,-0.0122991853161504,0.92513698778324
2214508956480,0.0054443344812413,0.899868998584352
2214528215168,0.0226032692883218,0.871374397269832
2214552426720,0.0390890628220806,0.840114436058402
2214569255712,0.0547769983904241,0.802767097168971
2214590438144,0.0694174290231252,0.755043970840632
2214608850624,0.0825729480661555,0.689034883468618
2214629169024,0.0937828796905176,0.602561187229215
2214649848992,0.102880141096542,0.503749871889883
2214669639584,0.110045180303471,0.406428228475652
2214690065120,0.115111060803442,0.303403662254652
2214709606624,0.117864699800702,0.192686487605634
2214728369120,0.118387979745983,0.0816270252361014
2214749809600,0.116926577249846,-0.0212232745260008
2214770006912,0.113646030270468,-0.116184433056562
2214793474176,0.108664238301693,-0.204777569899173
2214811542688,0.102152807485892,-0.284698066085775
2214832250400,0.0943445934195776,-0.355970217759829
2214849277120,0.0850989862686431,-0.427717384785894
