timestamp,roll_joint.position,roll_joint.velocity
2236789687200,0.0741499456028652,-0.374959713662841
2236812873696,0.0649860892400363,-0.430854349281628
2236836894848,0.0549699426558986,-0.477198072598009
2236851878240,0.0442028743700008,-0.516441236284723
2236874801024,0.0331425817101308,-0.541294552576535
2236891930976,0.0218866091279781,-0.55628155142805
2236910150272,0.0103187219304724,-0.570319104742777
2236930029792,-0.0006018810707624,-0.554164650450627
2236953205792,-0.0108284962160462,-0.525562799685881
2236970174048,-0.021032689215929,-0.51605525997869
2236990597760,-0.0310271582799681,-0.504033724810639
2237012822560,-0.0408572187585868,-0.485249599199267
2237031930240,-0.0500279596138968,-0.466982012406667
2237051833664,-0.0587140883745964,-0.444523598340718
2237070758944,-0.0666665578668713,-0.413458848917785
2237090553792,-0.0737876217563369,-0.375965463990665
2237114305760,-0.0802190309532022,-0.339356138013863
2237129386304,-0.08529341393305,-0.281032613656397
2237150286368,-0.089045038088969,-0.216844180499081
2237168424992,-0.091695049821166,-0.160597683823869
2237190291968,-0.0933700325052037,-0.109226882446652
2237210705888,-0.0939988298057067,-0.0572395488741076
2237228759808,-0.0935602820755763,-0.0046825959460595
2237249153248,-0.0921682394514134,0.0444428646179865
2237269079200,-0.0899206355211167,0.0895384042853657
2237291104288,-0.0884731658567666,0.110263854372123
2237313427520,-0.0841374979902255,0.159245227762932
2237330243616,-0.0790612424752363,0.191267258111886
2237350963008,-0.0746553545408904,0.210989816412747
2237369926272,-0.0699155935908219,0.228870432115019
2237390698560,-0.0647163125170386,0.249578505660831
2237410245184,-0.0590728661077005,0.270991459950613
2237428988576,-0.053336541955346,0.280482930965621
2237449799104,-0.047745713783483,0.280076918533574
2237485501888,-0.0423859564480764,0.271515418689883
2237489652352,-0.037167388262336,0.263894809238054
2237510387552,-0.0321302687318034,0.256466977279038
2237530040800,-0.0271264803267887,0.252566428062649
2237549825376,-0.0222910328309915,0.244850951299216
2237569195360,-0.0180864424243528,0.222673967561684
2237593364832,-0.0146641971998169,0.187800645507842
2237610513216,-0.011802963503663,0.157059622300834
2237631277536,-0.0096810066813583,0.123489052203269
2237655358784,-0.0082577526999743,0.0885678839507268
2237671852352,-0.0073757337889178,0.0590200108774966
2237695705056,-0.0069520953883922,0.0341453228154656
2237714457024,-0.0069045359216352,0.0133002071270126
2237730214336,-0.0071777900009073,-0.0045190631171179
2237758570496,-0.007602502183303,-0.0173501776988288
2237775173760,-0.0086196142643895,-0.0355871748743913
2237795096992,-0.0097304416090929,-0.0488602891243054
2237813522240,-0.0110067615615134,-0.0583875445784509
2237829893792,-0.0123291458784138,-0.0633657494720953
2237850024096,-0.0135676406209768,-0.0623942197239817
2237869581184,-0.0146791774809486,-0.0576705040594066
2237892850240,-0.0156113254743683,-0.0501193846792606
2237916016576,-0.0162693343230781,-0.0384099513800774
2237931007168,-0.0165824221987305,-0.0230431168211656
2237950207232,-0.0165475930450993,-0.0065206870642182
2237969868064,-0.0162981713642566,0.0058243817631646
2237989888864,-0.0159985657416227,0.0115091682259104
2238009029024,-0.0157682439192229,0.0114626587686048
2238029039648,-0.0155978432213498,0.0093903391224592
2238050573568,-0.0154701363247021,0.0073666150548002
2238076474816,-0.0153708919622046,0.0060498713842839
2238107592608,-0.0153263256258378,0.0055360643821599
2238116464640,-0.0152312008406516,0.003690380187719
2238155674848,-0.0151967461940487,0.0032303921130837
2238176213920,-0.0150840195785327,0.0030533177657978
2238195812352,-0.0150053731025913,0.0038151286982809
2238210821440,-0.0149207345141972,0.004065687249336
2238230715296,-0.0149001366276411,0.0022183773871796
2238255471072,-0.0149495715553757,-0.0008648102856768
2238271771392,-0.015004998595563,-0.0017517537904338
2238290351200,-0.0150151102853269,-0.0011177086370511
2238310481824,-0.0150132377501854,-0.0007116921819789
2238330218976,-0.0150282180313171,-0.000963723708675
2238352359264,-0.0150491904249015,-0.0011675475130403
2238369692512,-0.0150402022562224,-0.0003771264688311
2238392006944,-0.0150094926799025,0.0009050106573265
2238409922016,-0.0149649263435357,0.0014810859674611
2238429774880,-0.0149746635262713,0.0002390739926771
2238449516128,-0.0150027515533932,-0.0007745820015923
2238470841056,-0.0150031260604215,-0.0004480605349483
2238490103136,-0.0149829026808937,0.0003325224223221
2238510558592,-0.0149784085965542,0.000236277979069
2238529338208,-0.01500125352528,-0.0007422661640794
2238549895136,-0.0150417002843356,-0.0014392872435194
2238570253280,-0.015049939438958,-0.0010372316391468
2238589470080,-0.0150461943686751,-0.0004558286728081
2238613953984,-0.0150319631016,8.39579200415117E-05
2238634639168,-0.0150484414108449,-0.0006459852393067
2238649675200,-0.0150450708475902,-0.0004112179717362
2238670897280,-0.0150064966236761,0.0012110338958513
2238694118656,-0.0149600577521679,0.001778815306226
2238710596384,-0.0149548146537718,0.0008481918563096
2238729807456,-0.0149731654981581,-0.0001055320072602
2238750206944,-0.0149810301457522,-0.0002442504825844
2238770324128,-0.0149581852170264,0.0007818009765773
2238790462912,-0.0149428304288664,0.001082588819884
2238812282688,-0.0149596832451396,7.14518448275666E-05
2238832821728,-0.0149900183144313,-0.0010303961544214
2238852358688,-0.0148031393073134,0.0065705791538525
2238874155264,-0.0142795784817606,0.0191812332610712
2238892955808,-0.013830544554838,0.0212483467475023
2238914164704,-0.0133493030234823,0.0232293623847552
2238930086848,-0.0127512152992993,0.0276892371164393
2238950549856,-0.0121602432086539,0.0287030598262245
2238970033088,-0.0115703946390934,0.0294713492914217
2238992611328,-0.0109719324078822,0.0297640455519673
2239010290176,-0.0104363873574241,0.027438772375006
2239029562560,-0.0101716108884213,0.0175392686380826
2239050024960,-0.0101367817347901,0.0073774706384074
2239069374528,-0.0101558815932331,0.0020238101969609
2239092373536,-0.0102229183512974,-0.0016850090216749
2239113539712,-0.0103847053875197,-0.0059944659221383
2239135223392,-0.0107210126989263,-0.013450637164456
2239155423680,-0.0111400860635855,-0.0211624229855756
2239170615200,-0.0119962091302619,-0.0310861680065315
