timestamp,roll_joint.position,roll_joint.velocity
2227113836704,0.397572471437825,0.345219537082255
2227130766144,0.396096843526285,0.0661960424508727
2227153067360,0.389699771942577,-0.190360687778164
2227169137952,0.378528180475236,-0.434586335225251
2227207589472,0.362950654260171,-0.663868268640951
2227245168960,0.348083521064398,-0.835839555363891
2227252454880,0.331366440182307,-0.993977980269755
2227275480800,0.331366440182307,-0.993977980269755
2227303175168,0.319086307911221,-1.08849990276723
2227328902368,0.305336551544392,-1.20312746914547
2227346028992,0.18709088446916,-1.74400255044363
2227346728320,0.149993558279477,-1.81974743955658
2227355452192,0.10997194077275,-1.94419649956517
2227373009184,0.0665179634258878,-2.09568477976296
2227392315936,0.0235132365178237,-2.12187209008955
2227410428544,-0.0168003852891967,-2.04971160774438
2227428826624,-0.0562704300149886,-2.00203452237383
2227449645728,-0.0965510952035193,-2.01310008153879
2227483775040,-0.137289033473595,-2.02488928190916
2227492150048,-0.174549299478948,-1.90964457476167
2227508437376,-0.207682685286032,-1.74075538725482
2227530336288,-0.238085165842809,-1.59535130142529
2227550580704,-0.266449391898104,-1.47862031632265
2227568455840,-0.292770869367578,-1.36990523284019
2227589911328,-0.316386908064668,-1.24091288763125
2227610659520,-0.335841050156345,-1.05897241106868
2227630180736,-0.350328292785293,-0.833935116904956
2227652590848,-0.359830472360642,-0.593659201980083
2227670116832,-0.364468741906043,-0.352105480778021
2227690254592,-0.364421554020479,-0.115602645165618
2227713367072,-0.359910429611183,0.111962226190412
2227729591264,-0.351263249581425,0.324620351454919
2227749378208,-0.338591617025638,0.528979591151817
2227770317856,-0.32209420792233,0.726873950086196
2227790357216,-0.302126242187836,0.90711280715234
2227810237568,-0.279248169589996,1.06117577635626
2227830516704,-0.255657971877858,1.14413236005952
2227849830816,-0.230505143590171,1.22187847429153
2227869936608,-0.203255824958102,1.31697924421461
2227889991136,-0.173669020708946,1.42375508349119
2227909299680,-0.141522086414384,1.54763245852109
2227929844192,-0.106891983268729,1.66777782420068
2227950319904,-0.0723927703294619,1.69953012171418
2227970536768,-0.0397971766150052,1.65075563712398
2227989869504,-0.0084586157410119,1.59571602445747
2228012350784,0.0223538812545949,1.560595223478
2228033083680,0.0454031050272824,1.53975306471271
2228056994176,0.0759740113425249,1.53262277858767
2228076695296,0.112863767011778,1.46946460256185
2228093307520,0.138220970806811,1.33312110570793
2228113619648,0.160512834575272,1.1874465789906
2228129492512,0.175633579249267,1.08541513518856
2228156179584,0.196913326070422,0.910822112014062
2228168789120,0.211073705987084,0.775181798919146
2228189402720,0.222251769404008,0.630138316544486
2228210530528,0.230191856757659,0.473732267524745
2228229224384,0.233822608770197,0.347015965373561
2228249692512,0.23542656385565,0.127813016725176
2228269782080,0.232718995074543,-0.0476324927016562
2228290647008,0.226843892661516,-0.211389626072138
2228309637536,0.218240600174137,-0.35641737915161
2228329873664,0.20711081305383,-0.489530846513259
2228351108352,0.19698312481782,-0.588085296844561
2228370306592,0.177351056777671,-0.733316617900599
2228390290560,0.159298319985864,-0.845183107806068
2228409928928,0.139879621473412,-0.926401042630484
2228429872320,0.118567064325575,-1.01647789439578
2228450192640,0.0951352596797153,-1.12225281682587
2228469449472,0.0697050123849837,-1.22040717661751
2228489725920,0.0439263506688215,-1.26228637824292
2228511151488,0.0313821441294108,-1.25854767457948
2228529912544,-0.0052741034818654,-1.22576529548466
2228556496992,-0.0291572446877042,-1.20428797279939
2228570035520,-0.0527305895835689,-1.18788269242505
2228590562944,-0.0760863458959957,-1.17482751785891
