timestamp,ball_roll.position,roll_joint.position
13330309225600,-0.348752277064202,0.389228899574567
13330323478912,-0.340796757650091,0.389098009368179
13330349398688,-0.336626402487694,0.388892779516674
13330365008320,-0.327912281705471,0.388579129880479
13330389752448,-0.318799537464342,0.388207899788685
13330404851776,-0.314081616423284,0.387168549158416
13330425424224,-0.304370451899984,0.38571808343784
13330443629248,-0.29425785754025,0.383610732389638
13330465821216,-0.289118412058937,0.380738357109393
13330485102560,-0.278519302206348,0.376723641766098
13330505373728,-0.273107727211503,0.371458166575064
13330526951200,-0.262065310419128,0.365029425740776
13330546729344,-0.256462357183397,0.359742369582236
13330565927552,-0.245183802260322,0.348879746413237
13330585882080,-0.233539856978276,0.339312074921316
13330627692032,-0.227796142246675,0.328859022001133
13330629302944,-0.215855676766494,0.317110362016572
13330647922496,-0.203769922952927,0.303908567948858
13330669836928,-0.19787792583744,0.289524548819582
13330683838208,-0.185550094844489,0.273116178762251
13330704306400,-0.179531932928804,0.256320240744015
13330727428064,-0.167129483976474,0.237958020706703
13330746363296,-0.154841110102364,0.220644607602125
13330764142944,-0.148451817461669,0.202550066463285
13330785528192,-0.135956896050175,0.183782489381225
13330804978880,-0.129496472295018,0.165841542937364
13330822938112,-0.116872269167775,0.14621905993647
13330842935424,-0.110330858813374,0.127356779389631
13330872330048,-0.0975431454525446,0.106644715003299
13330888497344,-0.0844945798021543,0.085843517944233
13330908747456,-0.0779282119147684,0.0645588791250202
13330924484032,-0.0647521781568918,0.0437145201309437
13330943668384,-0.0513949275966819,0.0238850751835395
13330968160832,-0.044757480420389,0.0098891389623318
13330984657952,-0.0312048383844835,-0.0126849275552916
13331006072320,-0.024470116740246,-0.0303511730939003
13331037651456,-0.0107379454417201,-0.0467100145967404
13331046616992,-0.0039439170811324,-0.0628535145583123
13331065235392,0.0099752267306131,-0.0781847087755179
13331084479648,0.0238500810440397,-0.0928987154100978
13331105709024,0.0308056941081755,-0.106886552916819
13331125796672,0.0447979136520251,-0.12065717634713
13331144043104,0.0587972464849561,-0.132528300129942
13331168004768,0.06582814594168,-0.143718570135319
13331187420832,0.0798711068123706,-0.153504438784599
13331205161344,0.0867915529064952,-0.16215405311004
13331225645696,0.100683939768716,-0.169652058323482
13331245101952,0.114213539413834,-0.174586188421234
13331264377696,0.120823817575765,-0.181452400277947
13331286766016,0.134058202495993,-0.186073442500047
13331306848704,0.140479425551007,-0.189970188129429
13331324619616,0.153013275068141,-0.193474075886133
13331343266656,0.165047161653602,-0.196489606477943
13331364616352,0.170909578621287,-0.198814171602554
13331384629152,0.182286057797795,-0.20064850702713
13331404435072,0.18774720882302,-0.201706863889085
13331426061056,0.198270780642101,-0.202485838507933
13331446378144,0.203334107129051,-0.202763348215898
13331464866176,0.212925413238421,-0.203080930175889
13331484901248,0.221870192915081,-0.203155082567491
13331505272544,0.226124129286529,-0.203159202144803
13331525276544,0.234062557458194,-0.203202270453056
13331543632768,0.237765960286739,-0.203267434675979
13331564570912,0.244569899344715,-0.203437460866824
13331583254752,0.250592161991445,-0.203759162404127
13331603543584,0.253300503366143,-0.204298827031896
13331625008096,0.258133641379622,-0.205104766156782
13331644764032,0.262143341366815,-0.206106572457464
13331665109888,0.263860615966602,-0.20734881227031
13331685154592,0.26672300214122,-0.208900020381497
13331706446720,0.267848132132895,-0.210904381996918
13331726672480,0.269551639220146,-0.212056365615945
13331743318016,0.270433230202971,-0.216214891658104
13331765781568,0.270512411505142,-0.219810908143767
13331785806688,0.270122792663203,-0.223924867849559
13331807317952,0.269699255742084,-0.22620112156752
13331826372416,0.268272807396938,-0.233287169049841
13331846341024,0.266121552622419,-0.238096213800143
13331867265568,0.264815423791507,-0.24283859629941
13331886105440,0.261845919818826,-0.247313206273447
13331906661088,0.260073304072184,-0.252146593980589
13331925886208,0.256208377546428,-0.256719324796039
13331945545088,0.251868926119523,-0.260271149452364
13331966420736,0.249465235230549,-0.265129254623373
13331986349120,0.244453823589713,-0.268529778440268
13332006406880,0.241735733900291,-0.270438640763474
13332024248352,0.236297503545648,-0.27283024264615
13332045429696,0.230435187698611,-0.273768008244994
13332066556064,0.227474955637725,-0.274370590053516
13332084945440,0.221300005673705,-0.274204683439983
13332106219968,0.218171089318702,-0.273322719388354
13332125781888,0.21177746212608,-0.271805591416742
13332145944544,0.205210745783457,-0.269753667408728
13332164500416,0.201909559122762,-0.267179680603274
13332185391424,0.195227110646373,-0.263997494383873
13332205472192,0.191855108560132,-0.261268836175735
13332225729696,0.185124532312907,-0.256183030731524
13332245210976,0.181702151380111,-0.251603184282537
13332263421536,0.174857801016811,-0.246563068695778
13332283311648,0.168021855472206,-0.240808768206065
13332306020992,0.164645890930884,-0.235047352082815
13332324239296,0.157854275755296,-0.228908807382074
13332345051360,0.151112747013273,-0.222692365219449
13332364638720,0.14756668305698,-0.216054602649995
13332385655968,0.140917865385078,-0.208868936298148
13332405932160,0.13747522238613,-0.201844307968468
13332424408768,0.130905355231327,-0.194081151778995
13332444451712,0.127366858089918,-0.190369038114561
13332463632096,0.120926184761013,-0.178074721389778
13332483467584,0.114447548415233,-0.171732819372675
13332505890752,0.111367581661961,-0.161012181180777
13332525577824,0.104913126346848,-0.15283968880938
13332545029536,0.0987431604477111,-0.144143261105402
13332563434656,0.0956746738928905,-0.135615736071185
13332584159584,0.0898995483362863,-0.126878487101123
13332604720064,0.0869249834894856,-0.1184925257236
13332624839008,0.0813024277914615,-0.112344618347152
13332643839520,0.0758276591740239,-0.104308446534054
13332668538432,0.0731644678013402,-0.096177898949826
13332683636064,0.0680653076575106,-0.088898980347935
13332706342688,0.0655358746197169,-0.0820709682081081
13332726747360,0.060608686518127,-0.075714085909873
13332745461536,0.0582556743059744,-0.0696579327553567
13332765859040,0.0537009366562288,-0.0639399594473885
13332784760832,0.0494265917590277,-0.0590200606167113
13332804952992,0.0472900097860253,-0.055735633978587
13332827095232,0.0432530987711868,-0.0510127258447917
13332845519200,0.0412927644523343,-0.0478679903282204
13332864351552,0.037593022161804,-0.0444094179219402
13332885660096,0.0340892075206114,-0.0420518961788396
13332905695296,0.0324409518244761,-0.0403785987764292
